"Resolving XML external entity in user-controlled data","Parsing user-controlled XML documents and allowing expansion of external entity references may lead to disclosure of confidential data or denial of service.","error","XML parsing depends on a [[""user-provided value""|""relative:///java-sec-code-master/src/main/java/org/joychou/util/WebUtils.java:14:26:14:49""]] without guarding against external entity expansion.","/java-sec-code-master/src/main/java/org/joychou/controller/XXE.java","168","26","168","64"
"Resolving XML external entity in user-controlled data","Parsing user-controlled XML documents and allowing expansion of external entity references may lead to disclosure of confidential data or denial of service.","error","XML parsing depends on a [[""user-provided value""|""relative:///java-sec-code-master/src/main/java/org/joychou/util/WebUtils.java:14:26:14:49""]] without guarding against external entity expansion.","/java-sec-code-master/src/main/java/org/joychou/controller/XXE.java","205","28","205","49"
"Resolving XML external entity in user-controlled data","Parsing user-controlled XML documents and allowing expansion of external entity references may lead to disclosure of confidential data or denial of service.","error","XML parsing depends on a [[""user-provided value""|""relative:///java-sec-code-master/src/main/java/org/joychou/controller/XXE.java:241:46:241:69""]] without guarding against external entity expansion.","/java-sec-code-master/src/main/java/org/joychou/controller/XXE.java","242","42","242","43"
"Resolving XML external entity in user-controlled data","Parsing user-controlled XML documents and allowing expansion of external entity references may lead to disclosure of confidential data or denial of service.","error","XML parsing depends on a [[""user-provided value""|""relative:///java-sec-code-master/src/main/java/org/joychou/util/WebUtils.java:14:26:14:49""]] without guarding against external entity expansion.","/java-sec-code-master/src/main/java/org/joychou/controller/XXE.java","298","42","298","43"
"Resolving XML external entity in user-controlled data","Parsing user-controlled XML documents and allowing expansion of external entity references may lead to disclosure of confidential data or denial of service.","error","XML parsing depends on a [[""user-provided value""|""relative:///java-sec-code-master/src/main/java/org/joychou/util/WebUtils.java:14:26:14:49""]] without guarding against external entity expansion.","/java-sec-code-master/src/main/java/org/joychou/controller/XXE.java","351","29","351","67"
"Failure to use secure cookies","Insecure cookies may be sent in cleartext, which makes them vulnerable to interception.","error","Cookie is added to response without the 'secure' flag being set.","/java-sec-code-master/src/main/java/org/joychou/controller/CRLFInjection.java","27","9","27","34"
"Failure to use secure cookies","Insecure cookies may be sent in cleartext, which makes them vulnerable to interception.","error","Cookie is added to response without the 'secure' flag being set.","/java-sec-code-master/src/main/java/org/joychou/controller/Login.java","42","13","42","38"
"Failure to use secure cookies","Insecure cookies may be sent in cleartext, which makes them vulnerable to interception.","error","Cookie is added to response without the 'secure' flag being set.","/java-sec-code-master/src/main/java/org/joychou/controller/XSS.java","44","9","44","34"
"Failure to use secure cookies","Insecure cookies may be sent in cleartext, which makes them vulnerable to interception.","error","Cookie is added to response without the 'secure' flag being set.","/java-sec-code-master/src/main/java/org/joychou/util/CookieUtils.java","17","13","17","33"
"Failure to use secure cookies","Insecure cookies may be sent in cleartext, which makes them vulnerable to interception.","error","Cookie is added to response without the 'secure' flag being set.","/java-sec-code-master/src/main/java/org/joychou/util/CookieUtils.java","30","13","30","33"
"Server-side request forgery","Making web requests based on unvalidated user-input may cause the server to communicate with malicious servers.","error","Potential server-side request forgery due to a [[""user-provided value""|""relative:///java-sec-code-master/src/main/java/org/joychou/controller/Jdbc.java:21:28:21:47""]].","/java-sec-code-master/src/main/java/org/joychou/controller/Jdbc.java","25","37","25","43"
"Server-side request forgery","Making web requests based on unvalidated user-input may cause the server to communicate with malicious servers.","error","Potential server-side request forgery due to a [[""user-provided value""|""relative:///java-sec-code-master/src/main/java/org/joychou/controller/Jdbc.java:29:21:29:40""]].","/java-sec-code-master/src/main/java/org/joychou/controller/Jdbc.java","34","37","34","43"
"Server-side request forgery","Making web requests based on unvalidated user-input may cause the server to communicate with malicious servers.","error","Potential server-side request forgery due to a [[""user-provided value""|""relative:///java-sec-code-master/src/main/java/org/joychou/controller/SSRF.java:119:28:119:51""]].","/java-sec-code-master/src/main/java/org/joychou/controller/SSRF.java","130","27","130","27"
"Server-side request forgery","Making web requests based on unvalidated user-input may cause the server to communicate with malicious servers.","error","Potential server-side request forgery due to a [[""user-provided value""|""relative:///java-sec-code-master/src/main/java/org/joychou/controller/SSRF.java:286:35:286:44""]].","/java-sec-code-master/src/main/java/org/joychou/impl/HttpServiceImpl.java","30","59","30","61"
"Server-side request forgery","Making web requests based on unvalidated user-input may cause the server to communicate with malicious servers.","error","Potential server-side request forgery due to a [[""user-provided value""|""relative:///java-sec-code-master/src/main/java/org/joychou/controller/SSRF.java:278:47:278:56""]].","/java-sec-code-master/src/main/java/org/joychou/impl/HttpServiceImpl.java","41","71","41","73"
"Server-side request forgery","Making web requests based on unvalidated user-input may cause the server to communicate with malicious servers.","error","Potential server-side request forgery due to a [[""user-provided value""|""relative:///java-sec-code-master/src/main/java/org/joychou/controller/SSRF.java:98:27:98:50""]].","/java-sec-code-master/src/main/java/org/joychou/util/HttpUtils.java","59","32","59","34"
"Server-side request forgery","Making web requests based on unvalidated user-input may cause the server to communicate with malicious servers.","error","Potential server-side request forgery due to a [[""user-provided value""|""relative:///java-sec-code-master/src/main/java/org/joychou/controller/SSRF.java:188:30:188:53""]].","/java-sec-code-master/src/main/java/org/joychou/util/HttpUtils.java","73","43","73","45"
"Server-side request forgery","Making web requests based on unvalidated user-input may cause the server to communicate with malicious servers.","error","Potential server-side request forgery due to a [[""user-provided value""|""relative:///java-sec-code-master/src/main/java/org/joychou/controller/SSRF.java:45:37:45:46""]].
Potential server-side request forgery due to a [[""user-provided value""|""relative:///java-sec-code-master/src/main/java/org/joychou/controller/SSRF.java:51:36:51:45""]].","/java-sec-code-master/src/main/java/org/joychou/util/HttpUtils.java","95","43","95","43"
"Server-side request forgery","Making web requests based on unvalidated user-input may cause the server to communicate with malicious servers.","error","Potential server-side request forgery due to a [[""user-provided value""|""relative:///java-sec-code-master/src/main/java/org/joychou/controller/SSRF.java:75:37:75:60""]].
Potential server-side request forgery due to a [[""user-provided value""|""relative:///java-sec-code-master/src/main/java/org/joychou/controller/SSRF.java:88:41:88:64""]].","/java-sec-code-master/src/main/java/org/joychou/util/HttpUtils.java","119","43","119","43"
"Server-side request forgery","Making web requests based on unvalidated user-input may cause the server to communicate with malicious servers.","error","Potential server-side request forgery due to a [[""user-provided value""|""relative:///java-sec-code-master/src/main/java/org/joychou/controller/SSRF.java:247:27:247:36""]].","/java-sec-code-master/src/main/java/org/joychou/util/HttpUtils.java","198","33","198","47"
"Server-side request forgery","Making web requests based on unvalidated user-input may cause the server to communicate with malicious servers.","error","Potential server-side request forgery due to a [[""user-provided value""|""relative:///java-sec-code-master/src/main/java/org/joychou/controller/SSRF.java:266:35:266:65""]].","/java-sec-code-master/src/main/java/org/joychou/util/HttpUtils.java","209","49","209","51"
